,Season,Episode,Time_Stamp,Line,NRC_Sentiment,AFINN_Sentiment,AFINN_Sentiment_Score,BING_Sentiment,prob
143850,17,18,00:03:32,everyone i just read tricia takanawas book and it was really inspiring,Neutral,Positive,3,Positive,0.07963083917275071
143851,17,18,00:03:36,she says that when you declutter your house you declutter your mind and clear a path to true happiness,"anticipation,joy,positive,trust",Positive,6,Positive,0.07540815859101713
143852,17,18,00:03:39,how about a clear path to dinner bitch,"anger,disgust,fear,negative,positive,sadness",Negative,-4,Positive,99.73115921020508
143853,17,18,00:03:45,so i want everyone to go through every single item you own and if it doesnt kindle joy throw it away,"joy,positive",Positive,4,Positive,0.09087637299671769
143854,17,18,00:03:48,see,Neutral,Neutral,0,Neutral,0.7032732479274273
143855,17,18,00:03:49,this sweater its okay but it doesnt kindle joy,"joy,positive",Positive,3,Positive,0.11041462421417236
143856,17,18,00:03:53,im throwing it out,Neutral,Neutral,0,Neutral,0.2540209796279669
143857,17,18,00:03:54,now get to it,Neutral,Neutral,0,Neutral,0.1448492635972798
143858,17,18,00:03:56,wow shes really all in on this,Neutral,Positive,4,Positive,0.22870241664350033
143859,17,18,00:03:59,well shes searching for something to fill her empty life,trust,Negative,-1,Positive,0.07483373628929257
143860,17,18,00:04:05,you remember when she thought the solution was putting a lemon slice in a plain glass of water for a very simple kind of pleasure,"anticipation,disgust,joy,negative,positive,trust",Positive,6,Negative,0.08292145212180912
143861,17,18,00:04:11,ah perfection,"anticipation,joy,positive,surprise,trust",Neutral,0,Positive,0.1331718871369958
143862,17,18,00:04:15,and just the thing to wash down six xanax from four different prescriptions,Neutral,Neutral,0,Neutral,0.11401436058804393
143863,17,18,00:04:19,mmm,Neutral,Neutral,0,Neutral,0.18258335767313838
143864,17,18,00:04:21,tomorrow this will seem like a new idea again,anticipation,Positive,2,Positive,0.08281722548417747
143865,17,18,00:04:29,oh my voodoo doll of mom,"joy,negative",Neutral,0,Neutral,1.2895775958895683
143866,17,18,00:04:31,yeah totally throw it never worked anyway,Neutral,Positive,1,Positive,0.215152557939291
143867,17,18,00:04:34,ow what the hell was that,"anger,disgust,fear,negative,sadness",Negative,-4,Negative,99.24927353858948
143868,17,18,00:04:37,oh keep,Neutral,Neutral,0,Neutral,0.1809082692489028
143869,17,18,00:04:45,box of cords that go to computers from the 1980s,Neutral,Neutral,0,Neutral,0.08158210548572242
143870,17,18,00:04:49,keep,Neutral,Neutral,0,Neutral,0.15792835038155317
143871,17,18,00:04:50,70000 in camel cash,"anger,anticipation,fear,joy,positive,trust",Neutral,0,Neutral,0.1815944560803473
143872,17,18,00:04:53,i shouldve pulled the trigger on that brella keep,Neutral,Neutral,0,Neutral,0.0758727255742997
143873,17,18,00:04:58,woody and buzz who definitely are not alive so i can turn my back on them,"anticipation,fear,joy,positive,trust",Positive,1,Neutral,0.09840064449235797
143874,17,18,00:05:02,well i guess they passed the test,surprise,Neutral,0,Positive,0.20680981688201427
143875,17,18,00:05:05,theyre really not alive,"anticipation,joy,positive,trust",Positive,1,Neutral,0.3659397829324007
143876,17,18,00:05:08,peter what are you doing up there,Neutral,Neutral,0,Neutral,0.3206089837476611
143877,17,18,00:05:10,oh nothing lois i was just making sure,Neutral,Neutral,0,Neutral,0.0933174742385745
143878,17,18,00:05:12,i kept my woody and bu,Neutral,Neutral,0,Neutral,0.15643546357750893
143879,17,18,00:05:14,i knew it,Neutral,Neutral,0,Neutral,0.2879273146390915
143880,17,18,00:05:16,peter theres nothing in your throwaway pile,Neutral,Neutral,0,Neutral,0.10025696828961372
143881,17,18,00:05:18,i know im keeping everything,Neutral,Neutral,0,Neutral,0.09009268833324313
143882,17,18,00:05:20,everything kindles joy,"joy,positive",Positive,3,Positive,0.08572408114559948
143883,17,18,00:05:20,that cant be true,"joy,positive,trust",Positive,2,Neutral,0.11205875780433416
143884,17,18,00:05:23,even this old tin can on a string,Neutral,Neutral,0,Neutral,0.13842678163200617
143885,17,18,00:05:25,i mean what are you even doing with this,Neutral,Neutral,0,Neutral,3.5928860306739807
143886,17,18,00:05:27,youre a grown man,Neutral,Neutral,0,Neutral,0.28788435738533735
143887,17,18,00:05:28,why would you possibly need this,Neutral,Neutral,0,Neutral,0.7214483339339495
143888,17,18,00:05:30,if anything is garbage this is garbage,"disgust,negative",Neutral,0,Negative,97.77054190635681
143889,17,18,00:05:33,sounds like things arent going well,Neutral,Positive,2,Positive,0.11845964472740889
143890,17,18,00:05:35,at the griffins,Neutral,Neutral,0,Neutral,0.4799999762326479
143891,17,18,00:05:35,this is why no girls allowed,Neutral,Negative,-1,Neutral,0.19802351016551256
143892,17,18,00:05:38,i hate to do this guys but peters been compromised,"anger,disgust,fear,negative,sadness",Negative,-3,Negative,4.181858524680138
143893,17,18,00:05:43,oh look my box of ribbons ive saved from various presents,Neutral,Positive,2,Neutral,0.07888786494731903
143894,17,18,00:05:47,oh im not throwing that out thats a good ribbon,"anger,anticipation,joy,positive,surprise,trust",Positive,3,Positive,0.12301650131121278
143895,17,18,00:05:50,this is a good ribbon too,"anger,anticipation,joy,positive,surprise,trust",Positive,3,Positive,0.10239429539069533
143896,17,18,00:05:51,these are all very usable ribbons,Neutral,Neutral,0,Positive,0.08568937773816288
143897,17,18,00:05:53,hey little guy hows the sorting going,Neutral,Neutral,0,Neutral,0.09591956622898579
143898,17,18,00:05:55,im not getting rid of my ribbons,Neutral,Neutral,0,Neutral,0.11367578990757465
143899,17,18,00:06:01,i just wanted to know if i could borrow a ribbon,"anger,anticipation,joy,positive",Neutral,0,Neutral,0.08731654961593449
143900,17,18,00:06:13,if you love game of thrones on hbo youll love cinemaxs boob dragons,"joy,positive",Positive,6,Positive,0.09174541919492185
143901,17,18,00:06:21,series pass record all priority one,trust,Neutral,0,Neutral,0.07914840243756771
143902,17,18,00:06:24,peter thats like your 50th bag,Neutral,Positive,2,Positive,0.1352453837171197
143903,17,18,00:06:27,what could possibly be in there,Neutral,Neutral,0,Neutral,0.1434667850844562
143904,17,18,00:06:28,oh have you not heard,Neutral,Neutral,0,Neutral,0.2020538318902254
143905,17,18,00:06:28,brian no,Neutral,Negative,-6,Neutral,0.19443182973191142
143906,17,18,00:06:31,well everybodys bout the bird,"anger,negative",Neutral,0,Positive,0.963512621819973
143907,17,18,00:06:33,bird bird bird,Neutral,Neutral,0,Neutral,0.6772258784621954
143908,17,18,00:06:37,bird bird bird,Neutral,Neutral,0,Neutral,0.6772258784621954
143909,17,18,00:06:38,bird is the bird bird,Neutral,Neutral,0,Neutral,0.42691687121987343
143910,17,18,00:06:40,wait a minute didnt we destroy that,"anticipation,negative",Negative,-3,Negative,11.2909696996212
143911,17,18,00:06:46,i glued it surfin bird    finds a way,Neutral,Neutral,0,Neutral,0.12562075862661004
143912,17,18,00:06:55,i love it,"joy,positive",Positive,12,Positive,0.16925797099247575
143913,17,18,00:06:58,perfect,"anticipation,joy,positive,trust",Positive,9,Positive,0.25642323307693005
143914,17,18,00:07:01,ahhaha,Neutral,Positive,4,Neutral,0.2621744992211461
143915,17,18,00:07:12,so lois whats your next bored housewife seeking purpose in life project after decluttering,Neutral,Negative,-2,Negative,0.13031356502324343
143916,17,18,00:07:13,vegan baking handmade soaps on etsy,Neutral,Neutral,0,Neutral,0.13866230146959424
143917,17,18,00:07:16,whoa you drunk already bro,Neutral,Negative,-2,Positive,98.17172288894653
143918,17,18,00:07:20,whats your next fake writing project a rap opera about grover cleveland,"anger,anticipation,fear,joy,negative,positive,sadness,surprise,trust",Negative,-3,Negative,0.15873535303398967
143919,17,18,00:07:22,no lois that would be ridiculous,"anger,disgust,negative",Negative,-4,Negative,1.6963770613074303
143920,17,18,00:07:24,mine is a 70s funk musical about william howard taft,"anger,anticipation,joy,negative,positive,sadness,surprise,trust",Neutral,0,Neutral,0.08148245979100466
143921,17,18,00:07:31,whos the big fat president,"disgust,negative,positive,sadness,trust",Positive,1,Negative,98.48363995552063
143922,17,18,00:07:33,whose suits look like a flannel circus tent,Neutral,Positive,2,Positive,1.2878179550170898
143923,17,18,00:07:36,taft,Neutral,Neutral,0,Neutral,0.24405005387961864
143924,17,18,00:07:38,right on,Neutral,Neutral,0,Positive,0.5452803801745176
143925,17,18,00:07:39,whos that presidential chub,Neutral,Neutral,0,Neutral,98.18487167358398
143926,17,18,00:07:41,got stuck in the white house tub,Neutral,Negative,-2,Negative,0.09514553821645677
143927,17,18,00:07:44,william howard taft,Neutral,Neutral,0,Neutral,0.15841411659494042
143928,17,18,00:07:47,they say this cat taft,Neutral,Neutral,0,Neutral,1.662931963801384
143929,17,18,00:07:49,is a fat mother,"anticipation,disgust,joy,negative,positive,sadness,trust",Neutral,0,Negative,99.6969997882843
143930,17,18,00:07:50,shut your mouth,surprise,Neutral,0,Neutral,99.57771301269531
143931,17,18,00:07:52,im just talkin bout taft,"anger,negative",Neutral,0,Neutral,0.11759839253500104
143932,17,18,00:07:54,and we can dig it,Neutral,Neutral,0,Neutral,0.654522143304348
143933,17,18,00:08:10,ah,Neutral,Neutral,0,Neutral,0.30949634965509176
143934,17,18,00:08:13,ah so good to be home,"anticipation,joy,positive,surprise,trust",Positive,3,Positive,0.09730921592563391
143935,17,18,00:08:16,since when do you surf,Neutral,Neutral,0,Neutral,0.09934983681887388
143936,17,18,00:08:20,oh i dont i just rolled around in the sand and brought home this bucket of alive crabs,"anticipation,joy,positive,trust",Positive,1,Neutral,0.10237664682790637
143937,17,18,00:08:29,when the clutter is gone the path to happiness is clear,"anticipation,joy,positive",Positive,4,Positive,0.07515547913499177
143938,17,18,00:08:32,lois you could just pee in these like a space suit right,Neutral,Positive,2,Positive,1.1873719282448292
143939,17,18,00:08:35,peter you dont kindle joy,"joy,positive",Positive,3,Positive,0.09198809275403619
143940,17,18,00:08:37,what,Neutral,Neutral,0,Neutral,0.8099524304270744
143941,17,18,00:08:39,im sorry but im looking at you and im just not feeling joy,"anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust",Positive,3,Negative,0.08252134430222213
143942,17,18,00:08:42,what what are you saying,Neutral,Neutral,0,Neutral,0.2739254152402282
143943,17,18,00:08:44,peter,Neutral,Neutral,0,Neutral,0.20477594807744026
143944,17,18,00:08:46,i dont think i can have you in the house right now,Neutral,Neutral,0,Positive,0.10105054825544357
143945,17,18,00:08:49,youre throwing me away,Neutral,Neutral,0,Neutral,1.5477162785828114
143946,17,18,00:08:50,yes,Neutral,Positive,1,Neutral,0.13758287532255054
143947,17,18,00:08:52,im so sorry peter,Neutral,Negative,-2,Negative,0.08831055019982159
143948,17,18,00:08:54,i just feel like if you dont kindle joy,"joy,positive",Positive,5,Positive,0.07862250204198062
143949,17,18,00:08:57,and thats what the book said,Neutral,Neutral,0,Neutral,0.15169335529208183
143950,17,18,00:08:58,you cant kick me out of my own house,"anger,negative",Neutral,0,Neutral,0.2060882281512022
143951,17,18,00:09:01,the house that i pay for,"anticipation,joy,positive,trust",Negative,-2,Neutral,0.15931021189317107
143952,17,18,00:09:03,that i semipay for with help from your parents,Neutral,Positive,1,Neutral,0.09681023075245321
143953,17,18,00:09:07,that your parents pay for entirely but i get to put the mortgage coupon in the mailbox,"anticipation,fear,joy,positive,trust",Negative,-1,Neutral,0.08760981145314872
143954,17,18,00:09:15,that your parents pay for entirely using autodraft from their account while i put a pretend mortgage coupon that clearly says not legal tender into the mailbox,"anticipation,fear,joy,negative,positive,trust",Positive,2,Negative,0.08171573281288147
143955,17,18,00:09:22,that your parents pay for entirely using autodraft from their account while i put a pretend mortgage coupon that says not legal tender into stewies sesame street mailbox,"anticipation,fear,joy,negative,positive,trust",Positive,1,Negative,0.08121615974232554
143956,17,18,00:09:34,that your parents pay for entirely using autodraft from their account while chris puts a pretend mortgage coupon that says not legal tender into stewies sesame street mailbox while i hold the plastic door open for him,"anticipation,fear,joy,negative,positive,trust",Positive,1,Negative,0.08178494754247367
143957,17,18,00:09:36,that your parents pay for entirely,"anticipation,joy,positive,trust",Negative,-1,Neutral,0.19339262507855892
143958,17,18,00:09:38,peter we get it,Neutral,Neutral,0,Neutral,0.1862119766883552
143959,17,18,00:09:38,okay,Neutral,Neutral,0,Neutral,0.2298915758728981
143960,17,18,00:09:40,whats happening again,Neutral,Neutral,0,Neutral,0.2586561720818281
143961,17,18,00:09:42,im asking you to leave the house,"negative,sadness,surprise",Negative,-1,Neutral,0.11776098981499672
143962,17,18,00:09:43,the house that i pay for,"anticipation,joy,positive,trust",Negative,-2,Neutral,0.15931021189317107
143963,17,18,00:09:50,thanks for letting me crash here quagmire,"disgust,fear,negative,sadness,surprise",Neutral,0,Negative,0.3343804506585002
143964,17,18,00:09:55,no problem peter im sure loisll cool down in a few days and youll be back home,"fear,negative,positive,sadness",Negative,-2,Negative,0.07259449921548367
143965,17,18,00:09:57,yeah shell be fine and you wont even know im here,"anger,anticipation,fear,negative,sadness,surprise",Positive,3,Positive,0.1545490580610931
143966,17,18,00:09:59,i mean i need to keep up with my workouts,Neutral,Neutral,0,Neutral,0.07809641538187861
143967,17,18,00:10:03,and i cant sleep unless i have dunkirk on at full vole,positive,Neutral,0,Neutral,0.21122652105987072
143968,17,18,00:10:09,but yeah thisll be great,Neutral,Positive,4,Positive,0.121636304538697
143969,17,18,00:10:15,hi kids do you need those hats,Neutral,Neutral,0,Neutral,0.24828885216265917
143970,17,18,00:10:17,i mean,Neutral,Neutral,0,Neutral,0.5919769406318665
143971,17,18,00:10:19,its the foundation of my look but we can discuss it,positive,Neutral,0,Neutral,0.08063156856223941
143972,17,18,00:10:21,i feel like theyre clutter i feel like you dont need them,Neutral,Positive,4,Positive,0.2403078367933631
143973,17,18,00:10:23,llets just see what you look like without,Neutral,Positive,2,Positive,0.13287669280543923
143974,17,18,00:10:25,whoa you kids are legos,Neutral,Neutral,0,Positive,2.737475000321865
143975,17,18,00:10:28,sorry you had to find out this way mom,Neutral,Negative,-1,Negative,0.09487803326919675
143976,17,18,00:10:31,oh hi brian youre carrying clutter,Neutral,Neutral,0,Neutral,0.09438395500183105
143977,17,18,00:10:33,ill just throw it out,"anger,disgust,fear,negative,sadness",Neutral,0,Neutral,0.6179987918585539
143978,17,18,00:10:37,ha a clean house means a clean soul and a clean soul is a happy one,"anticipation,joy,positive,trust",Positive,11,Positive,0.0818675966002047
143979,17,18,00:10:40,that was a whole pizza,Neutral,Neutral,0,Neutral,0.14765883097425103
143980,17,18,00:10:41,and i didnt even start eating it yet,anticipation,Neutral,0,Neutral,0.13254608493298292
143981,17,18,00:10:43,youre surprised about a pizza,surprise,Neutral,0,Neutral,0.12668143026530743
143982,17,18,00:10:44,she threw out a whole guy,Neutral,Neutral,0,Neutral,4.6480972319841385
143983,17,18,00:10:46,yeah lois might be starting to lose it,"anger,disgust,fear,negative,sadness,surprise",Positive,1,Negative,0.12116710422560573
143984,17,18,00:10:48,even her cutaways are getting a little too minimalist,Neutral,Neutral,0,Neutral,0.09312775218859315
143985,17,18,00:10:50,have you noticed,Neutral,Neutral,0,Neutral,0.20370373968034983
143986,17,18,00:10:52,donald trps hair is unusual,Neutral,Neutral,0,Negative,0.09881692240014672
143987,17,18,00:11:00,oh hey dont use the toilet im making wine,"disgust,negative",Neutral,0,Neutral,0.6344949826598167
143988,17,18,00:11:03,peter you got to get out,Neutral,Neutral,0,Neutral,0.13569018337875605
143989,17,18,00:11:06,the truth is i should have asked you to leave after the other night,"negative,positive,sadness,surprise,trust",Negative,-1,Neutral,0.07819529855623841
143990,17,18,00:11:11,hello,Neutral,Neutral,0,Neutral,1.2500659562647343
143991,17,18,00:11:11,quagmire,"disgust,negative",Neutral,0,Neutral,1.7234338447451591
143992,17,18,00:11:12,yeah,Neutral,Positive,35,Neutral,0.30372836627066135
143993,17,18,00:11:15,i cant sleep,Neutral,Neutral,0,Neutral,0.16184180276468396
143994,17,18,00:11:16,so,Neutral,Neutral,0,Neutral,0.5214903969317675
143995,17,18,00:11:18,i cant sleep,Neutral,Neutral,0,Neutral,0.16184180276468396
143996,17,18,00:11:20,what do you want me to do,Neutral,Positive,3,Neutral,0.15600898768752813
143997,17,18,00:11:22,will you read me a story,Neutral,Neutral,0,Neutral,0.11892738984897733
143998,17,18,00:11:24,peter iimim in the middle of something here,Neutral,Neutral,0,Neutral,0.14135426608845592
143999,17,18,00:11:27,like maybe a clifford,Neutral,Positive,2,Positive,0.08862717659212649
144000,17,18,00:11:27,peter get out of here,Neutral,Neutral,0,Neutral,0.37251419853419065
144001,17,18,00:11:29,clifford,Neutral,Neutral,0,Neutral,0.17573609948158264
144002,17,18,00:11:29,no not now,Neutral,Negative,-1,Neutral,0.10076952166855335
144003,17,18,00:11:31,quagmire clifford now,"disgust,negative",Neutral,0,Neutral,0.09867764310911298
144004,17,18,00:11:37,ugh just read him the story clifford was just too big for the bathtub,Neutral,Positive,1,Negative,0.08268042001873255
144005,17,18,00:11:40,isnt he big peter,Neutral,Positive,1,Neutral,90.69997668266296
144006,17,18,00:11:45,clifford big so they decided to hose him in the yard instead but clifford couldnt fit through the door,Neutral,Positive,2,Neutral,0.22991036530584097
144007,17,18,00:11:47,see that peter,Neutral,Neutral,0,Neutral,0.3080059075728059
144008,17,18,00:11:50,finally all right ladies i guess we can,"anticipation,disgust,joy,positive,surprise,trust",Neutral,0,Positive,0.10839176829904318
144009,17,18,00:11:53,wouldnt you know it,Neutral,Neutral,0,Neutral,0.2369775902479887
144010,17,18,00:11:55,oh my god they took the whole roof off,"anticipation,fear,joy,positive,trust",Positive,1,Neutral,0.15737611101940274
144011,17,18,00:12:06,everybody thinks they can kick me out,"anger,negative",Neutral,0,Neutral,1.794923096895218
144012,17,18,00:12:09,well who gets the last laugh now,"joy,positive,surprise",Positive,1,Positive,0.09052210371010005
144013,17,18,00:12:13,i get to sleep with all my stuff in a storage unit on the highway access road,Neutral,Neutral,0,Neutral,0.09263022220693529
144014,17,18,00:12:20,okay cant go to bed till you make one,Neutral,Neutral,0,Neutral,0.09944608900696039
144015,17,18,00:12:32,all right just got to make one,Neutral,Neutral,0,Positive,0.15926796477288008
144016,17,18,00:12:38,im going to sleep,Neutral,Neutral,0,Neutral,0.18814802169799805
144017,17,18,00:12:45,something bads gonna happen if you dont do it,anticipation,Neutral,0,Neutral,0.278212851844728
144018,17,18,00:12:48,meg chris,Neutral,Neutral,0,Neutral,0.13319052523002028
144019,17,18,00:12:52,what the bleep is this,Neutral,Neutral,0,Neutral,98.01653623580933
144020,17,18,00:12:54,ive never seen it before,Neutral,Neutral,0,Neutral,0.2095728414133191
144021,17,18,00:12:54,i dont know,Neutral,Neutral,0,Neutral,0.25846115313470364
144022,17,18,00:12:56,stewie shes got your time machine,"anticipation,trust",Neutral,0,Neutral,0.1779066282324493
144023,17,18,00:12:57,well dont drag that down the stairs or else,Neutral,Negative,-1,Positive,0.13510410208255053
144024,17,18,00:13:09,thank god everythings back to normal,"anticipation,fear,joy,positive,trust",Positive,3,Positive,0.09995996952056885
144025,17,18,00:13:12,petew gross,"disgust,negative",Negative,-2,Negative,98.11770915985107
144026,17,18,00:13:18,i tell you to clean your rooms and the first thing you do is put all your science projects in stewies closet,"joy,positive,trust",Positive,2,Positive,0.08724452345632017
144027,17,18,00:13:21,mom we didnt,Neutral,Neutral,0,Neutral,0.7932667620480061
144028,17,18,00:13:21,stop arguing and get rid of it,Neutral,Negative,-1,Neutral,0.3242679173126817
144029,17,18,00:13:24,and give me those glasses theyre cluttering up your face,Neutral,Neutral,0,Neutral,0.1088306657038629
144030,17,18,00:13:26,i need them to see,Neutral,Neutral,0,Neutral,0.2012557815760374
144031,17,18,00:13:26,theyre not bringing me joy,"joy,positive",Positive,3,Positive,0.093230907805264
144032,17,18,00:13:30,you realize there are four of us and one of her,Neutral,Neutral,0,Neutral,0.277093262411654
144033,17,18,00:13:32,if we rushed her all at once,Neutral,Neutral,0,Neutral,0.20761091727763414
144034,17,18,00:13:32,thats not gonna work,Neutral,Neutral,0,Positive,0.3080489346757531
144035,17,18,00:13:35,shes clearly developed the strength of the insane,"anger,fear,negative,positive,trust",Positive,1,Positive,0.21471118088811636
144036,17,18,00:13:37,what did you say chris,Neutral,Neutral,0,Neutral,0.14628279022872448
144037,17,18,00:13:37, nothing im sorry,Neutral,Negative,-1,Negative,0.18713580211624503
144038,17,18,00:13:44,chris i will not have your comic strip anger cluttering up my house,"anger,negative,sadness",Negative,-3,Negative,0.6412935443222523
144039,17,18,00:13:45,its negative and it ruins my joy,"joy,negative,positive,sadness",Negative,-1,Negative,0.14206073246896267
144040,17,18,00:13:47,get it out of here,Neutral,Neutral,0,Neutral,0.4689481109380722
144041,17,18,00:13:47,now youve done it,Neutral,Neutral,0,Neutral,0.1075207837857306
144042,17,18,00:13:50,youve made me 1930s work whistle angry,"anger,disgust,negative",Negative,-3,Positive,1.1518253944814205
144043,17,18,00:13:57,shut up meg,Neutral,Neutral,0,Neutral,98.34970235824585
144044,17,18,00:13:58,what i didnt say anything,Neutral,Neutral,0,Neutral,0.1767505193129182
144045,17,18,00:13:58,you just did,Neutral,Neutral,0,Neutral,0.3365187207236886
144046,17,18,00:14:00,your voice its cluttering up my space get out,Neutral,Neutral,0,Neutral,0.10061661014333367
144047,17,18,00:14:02,but,Neutral,Neutral,0,Neutral,1.5628477558493614
144048,17,18,00:14:02,get out of my house,Neutral,Neutral,0,Neutral,0.17308053793385625
144049,17,18,00:14:05,you know lois one could argue that your bra is clutter,"anger,negative",Neutral,0,Neutral,0.12894952669739723
144050,17,18,00:14:08,nice try dirtbag leave,"negative,sadness,surprise",Positive,2,Positive,98.78488779067993
144051,17,18,00:14:11,figured it was gonna happen anyway,anticipation,Neutral,0,Neutral,0.09538352605886757
144052,17,18,00:14:12,might as well go out on my terms,Neutral,Neutral,0,Positive,0.1588675077073276
144053,17,18,00:14:23,i cluttered my pants,Neutral,Neutral,0,Neutral,0.09725611307658255
144054,17,18,00:14:24,it did not kindle joy,"joy,positive",Positive,3,Positive,0.08909921161830425
144055,17,18,00:14:35,well that does it,Neutral,Neutral,0,Positive,0.7498356513679028
144056,17,18,00:14:37,i got rid of all the clutter,Neutral,Neutral,0,Neutral,0.13550228904932737
144057,17,18,00:14:39,i made order out of chaos,"anger,fear,negative,sadness",Negative,-2,Negative,0.09411733481101692
144058,17,18,00:14:41,and its beautiful,"joy,positive",Positive,3,Positive,0.1534317503683269
144059,17,18,00:14:43,ah theres even an echo in here now,Neutral,Neutral,0,Neutral,0.08207450155168772
144060,17,18,00:14:47,im so happy,"anticipation,joy,positive,trust",Positive,3,Positive,0.22371578961610794
144061,17,18,00:14:49,im very unhappy,"anger,disgust,negative,sadness",Negative,-2,Negative,0.1648253994062543
144062,17,18,00:14:52,my house is at peace so i am at peace,"anticipation,joy,positive,trust",Positive,4,Positive,0.08141067228280008
144063,17,18,00:14:56,youre all alone and sad,Neutral,Negative,-4,Negative,0.09074584813788533
144064,17,18,00:14:59,simplicity is good for the soul,"anticipation,joy,positive,surprise,trust",Positive,3,Positive,0.07908478146418929
144065,17,18,00:15:06,your soul is as empty as this house this house this house,Neutral,Negative,-1,Neutral,0.09397254325449467
144066,17,18,00:15:22,but i did what the book said i did it all,Neutral,Neutral,0,Neutral,0.14850731240585446
144067,17,18,00:15:26,why didnt it work why am i still not happy,"anticipation,joy,positive,trust",Positive,3,Positive,0.10378238512203097
144068,17,18,00:15:29,what have i done,Neutral,Neutral,0,Neutral,0.12322710826992989
144069,17,18,00:15:30,looks like theres only one thing left to get rid of,Neutral,Positive,2,Positive,0.30664997175335884
144070,17,18,00:15:39,the mirror,Neutral,Neutral,0,Neutral,0.20186160691082478
144071,17,18,00:15:43,look towels,Neutral,Neutral,0,Neutral,0.1572338049300015
144072,17,18,00:15:43,they dont even match,Neutral,Neutral,0,Neutral,0.5832880269736052
144073,17,18,00:15:45,who cares theyre still thirsty,negative,Positive,2,Neutral,0.16632549231871963
144074,17,18,00:15:54,shes not here come on,Neutral,Neutral,0,Neutral,0.562124652788043
144075,17,18,00:15:56,wow everythings gone,Neutral,Positive,4,Positive,0.11257425649091601
144076,17,18,00:16:05,whats that words letters letters and words mmhmm mmhmm more words and letters,"anger,negative",Neutral,0,Neutral,0.1426910632289946
144077,17,18,00:16:07,chris cant you read,Neutral,Neutral,0,Neutral,0.25972938165068626
144078,17,18,00:16:11,no i know the letters when theyre on their own but you know when they team up like this,trust,Positive,1,Positive,0.08917161612771451
144079,17,18,00:16:22,im just  im sort of outmatched it was my fault not yours im so sorry and i love you all goodbye ps please throw this note out,"joy,negative,positive,sadness",Positive,3,Negative,0.11967414757236838
144080,17,18,00:16:24,it is clutter,Neutral,Neutral,0,Neutral,0.11854605982080102
144081,17,18,00:16:26,oh my god where could she be,"anticipation,fear,joy,positive,trust",Positive,1,Neutral,0.46227225102484226
144082,17,18,00:16:28,you dont think she killed herself do you,Neutral,Negative,-3,Negative,92.14473366737366
144083,17,18,00:16:30,were gonna need professional help,"positive,trust",Positive,2,Neutral,0.09569894173182547
144084,17,18,00:16:32,i got to call joe,Neutral,Neutral,0,Neutral,0.08602257585152984
144085,17,18,00:16:37,hello,Neutral,Neutral,0,Neutral,1.2500659562647343
144086,17,18,00:16:38,joe are you in my kitchen,Neutral,Neutral,0,Neutral,0.12021677102893591
144087,17,18,00:16:41,no,Neutral,Negative,-1,Neutral,0.4033636301755905
144088,17,18,00:16:44,what are you doing,Neutral,Neutral,0,Neutral,0.1737490063533187
144089,17,18,00:16:44,nothing,Neutral,Neutral,0,Neutral,0.5246950779110193
144090,17,18,00:16:46,hey bon,Neutral,Neutral,0,Neutral,0.1371324877254665
144091,17,18,00:16:48,did they have the french bread pizza,Neutral,Neutral,0,Neutral,0.15228986740112305
144092,17,18,00:16:50,not a good time bon,"anticipation,joy,positive,surprise,trust",Positive,3,Positive,0.12557050213217735
144093,17,18,00:16:59,well shes dead its a suicide note,"anger,fear,negative,sadness",Negative,-5,Positive,3.4466296434402466
144094,17,18,00:17:02,it doesnt actually say shes gonna end it,Neutral,Neutral,0,Neutral,0.08887829026207328
144095,17,18,00:17:04,maybe she just took off somewhere,Neutral,Neutral,0,Neutral,0.1367508084513247
144096,17,18,00:17:06,ill call cleveland maybe he saw something,"anger,disgust,fear,negative,sadness",Neutral,0,Neutral,0.08520922856405377
144097,17,18,00:17:10,hello,Neutral,Neutral,0,Neutral,1.2500659562647343
144098,17,18,00:17:11,are you stealing my copper plbing,"disgust,fear,negative",Neutral,0,Negative,1.0845700278878212
144099,17,18,00:17:14,no,Neutral,Negative,-1,Neutral,0.4033636301755905
144100,17,18,00:17:14,what are you doing,Neutral,Neutral,0,Neutral,0.1737490063533187
144101,17,18,00:17:15,nothing,Neutral,Neutral,0,Neutral,0.5246950779110193
144102,17,18,00:17:18,hey donna,Neutral,Neutral,0,Neutral,0.16670029144734144
144103,17,18,00:17:20,did you check the counter for keurigs,Neutral,Neutral,0,Neutral,0.09731385507620871
144104,17,18,00:17:22,not a good time don,"anticipation,joy,positive,surprise,trust",Positive,3,Positive,0.1417349325492978
144105,17,18,00:17:30,dad how can you be so sure mom is at mount asia,Neutral,Neutral,0,Neutral,0.08905948488973081
144106,17,18,00:17:33,we cut a whole scene where we figured it out,Neutral,Negative,-1,Neutral,0.09708548313938081
144107,17,18,00:17:35,you got to just trust me,trust,Positive,1,Positive,0.3143575740978122
144108,17,18,00:17:41,boy feels like rocky h,Neutral,Positive,2,Positive,0.1359292073175311
144109,17,18,00:17:43,h,Neutral,Neutral,0,Neutral,0.3026519902050495
144110,17,18,00:17:43,okay,Neutral,Neutral,0,Neutral,0.2298915758728981
144111,17,18,00:17:47,look were almost there,Neutral,Neutral,0,Neutral,0.13042930513620377
144112,17,18,00:18:03,i dont even care that i left my phone in my pocket,Neutral,Positive,2,Neutral,0.09569510584697127
