,Season,Episode,Time_Stamp,Line,NRC_Sentiment,AFINN_Sentiment,AFINN_Sentiment_Score,BING_Sentiment,prob
121127,15,1,00:19:24,hell yes,"anger,disgust,fear,negative,sadness",Negative,-6,Negative,1.0191857814788818
121128,15,1,00:19:26,chris this is no job for a teenage boy,positive,Negative,-1,Neutral,98.05086255073547
121129,15,1,00:19:28,you have to quit right now,negative,Neutral,0,Positive,21.562445163726807
121130,15,1,00:19:30,i cant quit im actually good at this job,"anticipation,joy,negative,positive,surprise,trust",Positive,3,Positive,0.1578858122229576
121131,15,1,00:19:33,plus im making decent money,"anger,anticipation,joy,positive,surprise,trust",Neutral,0,Positive,0.13558806385844946
121132,15,1,00:19:35,you could work at the pharmacy,Neutral,Neutral,0,Positive,0.0943555380217731
121133,15,1,00:19:36,quiet triscuit,"positive,sadness",Neutral,0,Positive,0.06931715761311352
121134,15,1,00:19:37,ooh hook me to the plow,Neutral,Neutral,0,Neutral,0.07907968829385936
121135,15,1,00:19:39,chris i have 1100 in a paint can in the garage,Neutral,Neutral,0,Neutral,0.07148638251237571
121136,15,1,00:19:42,just take that and well never speak of this again,Neutral,Neutral,0,Neutral,0.10888915276154876
121137,15,1,00:19:44,okay,Neutral,Neutral,0,Neutral,0.20066958386451006
121138,15,1,00:19:45,great now lets all go home,Neutral,Positive,3,Positive,0.07062449585646391
121139,15,1,00:19:49,well thats what i get for horsing around,Neutral,Neutral,0,Positive,20.853589475154877
121140,15,1,00:19:53,ah your joke wasnt funny enough,negative,Positive,6,Negative,0.357853714376688
121141,15,1,00:20:00,stewie,Neutral,Neutral,0,Neutral,0.14245170168578625
121142,15,1,00:20:01,oh hello brian,Neutral,Neutral,0,Neutral,0.07043260848149657
121143,15,1,00:20:03,im here to apologize,"positive,sadness,trust",Negative,-1,Neutral,0.08596177794970572
121144,15,1,00:20:05,and to let you know i quit the band,negative,Neutral,0,Neutral,0.06255049956962466
121145,15,1,00:20:07,you did,Neutral,Neutral,0,Neutral,0.29946789145469666
121146,15,1,00:20:08,yes its nothing without you,Neutral,Positive,1,Neutral,0.08789484854787588
121147,15,1,00:20:10,you were the band,Neutral,Neutral,0,Neutral,2.3351432755589485
121148,15,1,00:20:11,those were your songs,Neutral,Neutral,0,Neutral,0.0982815632596612
121149,15,1,00:20:13,and im sorry if i let olivia manipulate me,negative,Negative,-1,Negative,0.17435644986107945
121150,15,1,00:20:16,i guess she manipulated both of us,surprise,Negative,-1,Neutral,0.13141412055119872
121151,15,1,00:20:18,theres just something about her flat chest and muscular legs,positive,Neutral,0,Neutral,0.822839792817831
121152,15,1,00:20:22,look i never shouldve treated you the way i did,Neutral,Neutral,0,Neutral,0.18875072710216045
121153,15,1,00:20:25,i suppose i didnt treat you so well either,"anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust",Neutral,0,Positive,0.1251013483852148
121154,15,1,00:20:30,so what do you say can we put this all behind us and go back to the way things were,Neutral,Neutral,0,Neutral,0.11760409688577056
121155,15,1,00:20:31,of course we can,Neutral,Neutral,0,Neutral,0.4982387647032738
121156,15,1,00:20:33,hey i wonder if shes gonna keep the band going,Neutral,Neutral,0,Positive,0.10670983465388417
121157,15,1,00:20:36,probably she told me she was just gonna replace me with another dog,Neutral,Neutral,0,Neutral,18.283218145370483
121158,15,1,00:20:38,yes but who,Neutral,Positive,1,Neutral,0.10697448160499334
121159,15,1,00:20:41,i dont know probably some dog neither you or i have ever met,Neutral,Neutral,0,Neutral,0.08678408921696246
121160,15,1,00:20:45,all right listen up you little pieces of garbage,"disgust,negative",Neutral,0,Positive,98.54491353034973
121161,15,2,00:00:10,is violence in movies and sex on tv,"anger,anticipation,fear,joy,negative,positive,sadness,trust",Negative,-1,Neutral,2.174227312207222
121162,15,2,00:00:13,but where are those good oldfashioned values,"anticipation,joy,positive,surprise,trust",Positive,1,Positive,0.20301803015172482
121163,15,2,00:00:17,on which we used to rely,Neutral,Neutral,0,Neutral,0.7940325886011124
121164,15,2,00:00:20,lucky theres a family guy,"joy,positive,surprise",Positive,1,Positive,0.19285723101347685
121165,15,2,00:00:23,lucky theres a man who positively can do,"joy,positive,surprise",Positive,1,Positive,0.22163970861583948
121166,15,2,00:00:26,all the things that make us,Neutral,Neutral,0,Neutral,0.10071862488985062
121167,15,2,00:00:28,laugh and cry,"joy,negative,positive,sadness,surprise",Neutral,0,Negative,0.14700922183692455
121168,15,2,00:00:30,hes a fam ily guy,Neutral,Neutral,0,Neutral,0.08829714497551322
121169,15,2,00:00:43,ah the feast of san gennaro,Neutral,Neutral,0,Neutral,0.06163514917716384
121170,15,2,00:00:47,every child here has seen a relative murdered in a barber chair,"anticipation,joy,positive,trust",Neutral,0,Neutral,0.6066994741559029
121171,15,2,00:00:48,step right up,Neutral,Neutral,0,Positive,0.13534764293581247
121172,15,2,00:00:50,teach an old italian lady how to use an ipad,"joy,positive,surprise,trust",Neutral,0,Neutral,0.6339258048683405
121173,15,2,00:00:53,now that sounds like fun ill give it a try,"anger,anticipation,disgust,fear,joy,negative,positive,sadness",Positive,6,Positive,0.11104922741651535
121174,15,2,00:00:55,hey how are you look what i got for you,Neutral,Neutral,0,Neutral,2.524741366505623
121175,15,2,00:00:58,what is it its a tablet computer,Neutral,Neutral,0,Neutral,0.14265438076108694
121176,15,2,00:01:00,i dont want it,Neutral,Positive,6,Neutral,0.7851345464587212
121177,15,2,00:01:01,but you dont even know what it is,Neutral,Neutral,0,Neutral,0.29721909668296576
121178,15,2,00:01:03,i dont want it,Neutral,Positive,6,Neutral,0.7851345464587212
121179,15,2,00:01:04,but you can watch movies on it,"anticipation,fear",Neutral,0,Neutral,0.08779808413237333
121180,15,2,00:01:05,my eyes hurt,"anger,fear,negative,sadness",Negative,-2,Negative,0.12644887901842594
121181,15,2,00:01:06,im trying to do something nice here,Neutral,Positive,3,Positive,0.09794585639610887
121182,15,2,00:01:08,for the last time i dont want it,anticipation,Positive,1,Neutral,0.5006031133234501
121183,15,2,00:01:09,i bet you if joey was giving it to you youd take it,positive,Neutral,0,Neutral,0.8425557985901833
121184,15,2,00:01:12,dont you bring him into this,Neutral,Neutral,0,Neutral,8.03573727607727
121185,15,2,00:01:13,joey was a good boy,"anticipation,joy,positive,surprise,trust",Positive,3,Positive,0.1455390127375722
121186,15,2,00:01:15,oh yeah yeah joey was a good boy,"anticipation,joy,positive,surprise,trust",Positive,5,Positive,0.1688400050625205
121187,15,2,00:01:16,you thought he was making 100 grand a year hauling lber,anticipation,Positive,3,Positive,0.5730700213462114
121188,15,2,00:01:19,dont you start with this,anticipation,Neutral,0,Neutral,0.22233803756535053
121189,15,2,00:01:20,he was dirty ma,"disgust,negative",Negative,-2,Negative,98.39944839477539
121190,15,2,00:01:21,i cant hear this i wont hear it,anticipation,Neutral,0,Neutral,1.9860036671161652
121191,15,2,00:01:23,he was an angel,"anticipation,joy,positive,surprise,trust",Neutral,0,Positive,0.08496749796904624
121192,15,2,00:01:25,oh thats right angel joey great joey perfect joey,"anticipation,joy,positive,surprise,trust",Positive,6,Positive,0.11695297434926033
121193,15,2,00:01:28,i got to go to the church,"anticipation,joy,positive,trust",Neutral,0,Neutral,0.06561495247296989
121194,15,2,00:01:29,oh yeah sure light another candle,Neutral,Positive,1,Neutral,0.0747091427911073
121195,15,2,00:01:30,thatll bring him back,Neutral,Neutral,0,Neutral,0.30547177884727716
121196,15,2,00:01:31,you watch your tongue,"anticipation,fear",Neutral,0,Neutral,22.915393114089966
121197,15,2,00:01:33,admit it you wish it was me in that car instead of him,Neutral,Neutral,0,Neutral,0.7090194616466761
121198,15,2,00:01:35,just take your little tv and go,Neutral,Neutral,0,Neutral,29.965192079544067
121199,15,2,00:01:37,its an ipad you db cow,negative,Negative,-3,Negative,97.4675714969635
121200,15,2,00:01:40,i guess i dont have any sons now,surprise,Neutral,0,Neutral,0.0711799948476255
121201,15,2,00:01:43,ma im sorry ma,Neutral,Negative,-1,Negative,0.0962719670496881
121202,15,2,00:01:46,ma ma,Neutral,Neutral,0,Neutral,0.13734297826886177
121203,15,2,00:01:49,hey bri look over there,Neutral,Neutral,0,Neutral,0.7249869406223297
121204,15,2,00:01:50,that guy looks like frank sinatra jr,"positive,trust",Positive,2,Positive,1.8646501004695892
121205,15,2,00:01:53,stewie this is federal hill,Neutral,Neutral,0,Neutral,0.6122487597167492
121206,15,2,00:01:54,everybody looks like frank sinatra jr,"positive,trust",Positive,2,Positive,12.731894850730896
121207,15,2,00:01:57,well then whos that guy who looks like a young frank sinatra,"positive,trust",Positive,2,Positive,1.6061428934335709
121208,15,2,00:02:00,oh thats woody allens son but youre right that other guy behind him is frank sinatra jr,"positive,trust",Neutral,0,Positive,0.11010576272383332
121209,15,2,00:02:03,stewie elliot,Neutral,Neutral,0,Neutral,0.12403925647959113
121210,15,2,00:02:04,itits actually brian,Neutral,Neutral,0,Neutral,0.10851345723494887
121211,15,2,00:02:06,weveweve met many times before,Neutral,Neutral,0,Neutral,0.060435704654082656
121212,15,2,00:02:08,then whos elliot,Neutral,Neutral,0,Neutral,0.14447985449805856
121213,15,2,00:02:09,ii really wouldnt know,Neutral,Neutral,0,Neutral,0.1866767997853458
121214,15,2,00:02:11,this is a bad start to whatever were doing,"anger,anticipation,disgust,fear,negative,sadness",Negative,-3,Negative,48.7599641084671
121215,15,2,00:02:13,well now what brings you fellas to the festival,"anticipation,joy,positive,surprise",Neutral,0,Positive,0.12531665852293372
121216,15,2,00:02:17,my dad will drive long distances for ice with colored liquid in it,anticipation,Neutral,0,Neutral,0.06333827623166144
121217,15,2,00:02:19,they got blue,sadness,Neutral,0,Neutral,5.943145975470543
121218,15,2,00:02:20,and we all love the italian food,"joy,positive,trust",Positive,3,Positive,0.08042476256377995
121219,15,2,00:02:22,oh you like italian food,"joy,positive,trust",Positive,2,Positive,0.3198873484507203
121220,15,2,00:02:23,want a meatball,Neutral,Positive,1,Neutral,3.412269428372383
121221,15,2,00:02:27,yeah im gonna pass on that but its a shame we cant get good italian food like this in quahog,"anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust",Positive,4,Negative,0.17914548516273499
121222,15,2,00:02:32,well maybe the three of us ought to open an italian restaurant there,Neutral,Neutral,0,Positive,0.09830385679379106
121223,15,2,00:02:34,open our own italian restaurant,Neutral,Neutral,0,Neutral,0.07169248419813812
121224,15,2,00:02:36,i say that sounds fun,"anticipation,joy,positive",Positive,4,Positive,0.08461043471470475
121225,15,2,00:02:37,you  you keep meatballs in your jacket,Neutral,Neutral,0,Neutral,0.14029352460056543
121226,15,2,00:02:40,oh yeah all my pockets are lined with reynolds wrap,Neutral,Positive,1,Neutral,0.06714873597957194
121227,15,2,00:02:43,i learned that from my old buddies,Neutral,Neutral,0,Neutral,0.06214792956598103
121228,15,2,00:02:47,dean martin jr joey bishop jr and sammy davis the third,Neutral,Neutral,0,Neutral,0.10345978662371635
121229,15,2,00:02:50,hey wheres chris,Neutral,Neutral,0,Neutral,0.20110425539314747
121230,15,2,00:02:52,hes over there playing that carnival game,Neutral,Neutral,0,Neutral,0.10244192089885473
121231,15,2,00:02:54,step right up,Neutral,Neutral,0,Positive,0.13534764293581247
121232,15,2,00:02:55,everybody take a chance on whackabigapussy,surprise,Positive,3,Neutral,97.84188270568848
121233,15,2,00:02:58,hey ton,Neutral,Neutral,0,Neutral,0.10651751654222608
121234,15,2,00:03:01,this is not what i thought it was,anticipation,Neutral,0,Neutral,0.1837491407059133
121235,15,2,00:03:06,oh my god chris is out of control,"anticipation,fear,joy,positive,trust",Positive,1,Neutral,45.05411088466644
121236,15,2,00:03:09,i know,Neutral,Neutral,0,Neutral,0.3633425571024418
121237,15,2,00:03:09,it must be all the violence in movies and sex on tv,"anger,anticipation,fear,joy,negative,positive,sadness,trust",Negative,-3,Neutral,29.704034328460693
121238,15,2,00:03:12,oh,Neutral,Neutral,0,Neutral,0.18958712462335825
121239,15,2,00:03:13,see i listen,Neutral,Neutral,0,Neutral,0.13522639637812972
121240,15,2,00:03:22,peter we need to talk about what happened at the street fair,positive,Positive,2,Positive,0.06188894039951265
121241,15,2,00:03:23,lois its an italian festival,"anticipation,joy,positive,surprise",Neutral,0,Neutral,0.06640700157731771
121242,15,2,00:03:26,youre supposed to yell bella bella and grab as much fat ass as you can,"anger,disgust,fear,negative,sadness,surprise",Negative,-4,Negative,96.97846174240112
121243,15,2,00:03:28,no im talking about chris,Neutral,Negative,-1,Neutral,0.1490422524511814
121244,15,2,00:03:30,i had no idea he had so much pentup aggression,"anger,fear,negative",Negative,-3,Negative,0.8963244967162609
121245,15,2,00:03:33,we have to deal with his anger issues before he hurts himself,"anger,anticipation,joy,negative,positive,surprise,trust",Negative,-5,Negative,0.695534935221076
121246,15,2,00:03:36,ah thats good thinking lois,"anticipation,joy,positive,surprise,trust",Positive,3,Positive,0.0911027833353728
121247,15,2,00:03:38,ive seen what happens when people hold in their aggression for too long,"anger,anticipation,fear,negative",Negative,-2,Negative,1.493801735341549
121248,15,2,00:03:40,dont forget i was in that elevator with jayz,negative,Negative,-1,Neutral,0.07341771270148456
121249,15,2,00:03:44,hey could you have your guy hit two,"anger,negative",Neutral,0,Neutral,35.15976667404175
121250,15,2,00:03:47,i got to get down to the business center to print out my boarding pass,"positive,trust",Neutral,0,Neutral,0.05776849575340748
121251,15,2,00:03:49,oh hey thats gonna leave a mark,"negative,sadness,surprise",Negative,-1,Neutral,0.16923025250434875
121252,15,2,00:03:51,thats from a movie,Neutral,Neutral,0,Neutral,0.41024303063750267
121253,15,2,00:03:53,so you girls traveling with your dad here,positive,Neutral,0,Neutral,0.05856036441400647
121254,15,2,00:03:55,hey dont kick him muddy shoes,"anger,disgust,negative",Neutral,0,Negative,17.80087500810623
121255,15,2,00:03:57,hes got a white suit on,Neutral,Neutral,0,Neutral,0.21087743807584047
121256,15,2,00:04:01,hey look i dont know if you guys are really staying here but you cant get into the pool without a room key,positive,Neutral,0,Neutral,0.39631924591958523
121257,15,2,00:04:12,okay chris your mom and i want to help you get out some of that aggression so i thought you and me could huck rotten apples at passing cars,"anger,anticipation,fear,negative",Positive,1,Negative,50.33196806907654
121258,15,2,00:04:16,oh i didnt know we had brown apple in the forecast,"anticipation,trust",Neutral,0,Neutral,0.06734337657690048
121259,15,2,00:04:19,welp we needed it,Neutral,Neutral,0,Neutral,0.13423931086435914
121260,15,2,00:04:23,wow can i have a turn,Neutral,Positive,4,Positive,0.1118191983550787
121261,15,2,00:04:33,hey which one of you threw that apple at my car,Neutral,Neutral,0,Neutral,0.12009134516119957
121262,15,2,00:04:35,he did it he dragged me out here,Neutral,Negative,-1,Negative,0.25616674683988094
121263,15,2,00:04:37,i wanted to be in school sir,"positive,trust",Neutral,0,Neutral,0.08787412662059069
121264,15,2,00:04:39,whered you get a cannon like that kid,"anger,fear,negative",Positive,2,Positive,93.11323761940002
121265,15,2,00:04:41,i work out my right arm three times a day,Neutral,Neutral,0,Positive,0.07019582553766668
121266,15,2,00:04:43,mm free weights,Neutral,Positive,1,Positive,0.07597556686960161
121267,15,2,00:04:44,no mostly jpegs of helen hunt on my hard drive,Neutral,Negative,-2,Negative,0.06261509261094034
121268,15,2,00:04:49,well im coach doyle and i head up the baseball team at james woods high,trust,Neutral,0,Positive,0.05661065224558115
121269,15,2,00:04:50,what fake class do they also make you teach,"joy,negative,positive,surprise,trust",Negative,-3,Negative,0.49697798676788807
121270,15,2,00:04:53,drivers ed right,Neutral,Neutral,0,Positive,0.18167294329032302
121271,15,2,00:04:53,no wood shop,Neutral,Negative,-1,Neutral,0.0699165218975395
121272,15,2,00:04:55,ah that was my second guess,surprise,Neutral,0,Neutral,0.3150961361825466
121273,15,2,00:04:58,tell me son how would you like to pitch for the high school team,trust,Positive,2,Positive,0.0740218092687428
121274,15,2,00:04:59,baseballs the sport people play while eating right,Neutral,Neutral,0,Positive,0.06720495293848217
121275,15,2,00:05:02,oh yeah sometimes i even watch a whole blacklist,"anticipation,fear",Positive,1,Neutral,0.08436578209511936
121276,15,2,00:05:04,i dont know ive never played baseball before,Neutral,Neutral,0,Neutral,0.06636619218625128
121277,15,2,00:05:06,oh come on chris you got to do it,Neutral,Neutral,0,Neutral,0.4382474347949028
121278,15,2,00:05:09,if you dont youll regret it,"negative,sadness",Negative,-2,Negative,2.2317372262477875
121279,15,2,00:05:10,just like jesus friend evan who bailed on the last supper,"joy,positive,trust",Positive,3,Positive,0.07853785064071417
121280,15,2,00:05:13,aw they did a painting,Neutral,Neutral,0,Neutral,0.07893238216638565
121281,15,2,00:05:15,i wouldve gone if i knew they were gonna do a painting,Neutral,Neutral,0,Neutral,0.0932375667616725
121282,15,2,00:05:22,here we are fellas,Neutral,Neutral,0,Neutral,0.48564132302999496
121283,15,2,00:05:24,the future site of quahogs newest italian restaurant,Neutral,Neutral,0,Neutral,0.07028498803265393
121284,15,2,00:05:27,wow this is a great location,Neutral,Positive,7,Positive,0.10711562354117632
121285,15,2,00:05:29,can we afford this,positive,Neutral,0,Positive,0.2154830377548933
121286,15,2,00:05:30,sure we can,Neutral,Neutral,0,Neutral,0.23702098987996578
121287,15,2,00:05:32,i set up one of those kickstarters,Neutral,Neutral,0,Neutral,0.07668151520192623
121288,15,2,00:05:35,then i realized how stupid that is and i went to the bank for a loan like an adult,"negative,trust",Neutral,0,Negative,16.900557279586792
121289,15,2,00:05:40,now fellas the tables should all be bolted to the floor to prevent theft,"anger,disgust,fear,negative,sadness",Negative,-1,Neutral,0.0787947850767523
121290,15,2,00:05:43,you know most restaurants go out of business because people are stealing the tables,"disgust,fear,negative",Neutral,0,Negative,68.20511817932129
121291,15,2,00:05:46,the toilets should also be bolted to the floor,Neutral,Neutral,0,Neutral,0.26141044218093157
121292,15,2,00:05:48,i think thats pretty standard frank but okay,"anticipation,joy,positive,trust",Positive,1,Positive,0.24732793681323528
121293,15,2,00:05:52,great now lets go find some chps restaurant and steal his tables and toilets,"anger,fear,negative,sadness",Positive,1,Positive,97.51470685005188
121294,15,2,00:06:06,james woods is winning for now but yall never know what might happen in the moments to come,"anticipation,disgust,joy,positive,sadness,surprise,trust",Positive,4,Positive,0.08866425487212837
121295,15,2,00:06:10,i mean look theres two baseball guys out on the bases right now,Neutral,Neutral,0,Positive,0.0729310093447566
121296,15,2,00:06:12,what if theys run to the scoring place,Neutral,Neutral,0,Neutral,0.7316960487514734
121297,15,2,00:06:18,oh here comes a new boy,Neutral,Neutral,0,Neutral,0.08505891892127693
121298,15,2,00:06:20,all right chris,Neutral,Neutral,0,Positive,0.09460314176976681
121299,15,2,00:06:24,wow ive never seen him run onto a baseball field when he wasnt chasing a duck or being chased by a duck,Neutral,Positive,4,Positive,2.1666144952178
121300,15,2,00:06:27,that a duck over there,Neutral,Neutral,0,Neutral,0.28656155336648226
121301,15,2,00:06:29,ah come on,Neutral,Neutral,0,Neutral,0.15091663226485252
121302,15,2,00:06:31,what the hells coach doyle thinking bringing in that fat slob,"disgust,negative,sadness,trust",Neutral,0,Negative,98.13997745513916
121303,15,2,00:06:33,you know what,Neutral,Neutral,0,Neutral,3.684694692492485
121304,15,2,00:06:34,i bet you a hundred bucks that fat slob strikes this kid out,"disgust,negative,sadness",Negative,-1,Negative,97.56200909614563
121305,15,2,00:06:38,ha youre on,Neutral,Positive,2,Neutral,0.3908807411789894
121306,15,2,00:06:43,strike one,"anger,negative",Negative,-1,Negative,2.817784994840622
121307,15,2,00:06:48,strike two,"anger,negative",Negative,-2,Negative,0.3807354485616088
121308,15,2,00:06:49,ooh,Neutral,Neutral,0,Neutral,0.1411559758707881
121309,15,2,00:06:58,strike three,"anger,negative",Negative,-1,Negative,0.21170182153582573
121310,15,2,00:07:04,three strikes and hes out just like my cousin freddie with the drugs,Neutral,Positive,1,Positive,53.903549909591675
121311,15,2,00:07:08,holy crap a hundred bucks,"disgust,negative,positive",Negative,-3,Positive,95.49309611320496
121312,15,2,00:07:10,hey nice going chris,Neutral,Positive,3,Positive,0.06470229127444327
121313,15,2,00:07:13,wow look how proud my dad is,"anticipation,joy,positive,trust",Positive,6,Positive,0.11293396819382906
121314,15,2,00:07:16,oh my god a duck,"anticipation,fear,joy,positive,trust",Positive,1,Neutral,0.7537671364843845
121315,15,2,00:07:19,it was a trap,Neutral,Negative,-1,Negative,10.483311116695404
121316,15,2,00:07:27,guys tonight the drinks are on me,Neutral,Neutral,0,Neutral,0.0639096659142524
121317,15,2,00:07:30,i just won a hundred bucks off chriss baseball game,Neutral,Positive,3,Positive,0.06839194102212787
121318,15,2,00:07:33,really howd you do that,Neutral,Neutral,0,Neutral,0.4071692004799843
121319,15,2,00:07:37,this dad took one look at chris and thought hed suck but it turns out chris is a great pitcher,"anticipation,negative",Neutral,0,Negative,20.06029784679413
121320,15,2,00:07:39,im so proud of the money i won betting on him,"anger,anticipation,joy,positive,surprise,trust",Positive,5,Positive,0.06924716872163117
121321,15,2,00:07:44,you know i bet there are plenty of other baseball dads whod also asse chris stinks,Neutral,Neutral,0,Negative,94.17805671691895
121322,15,2,00:07:46,peter we could make a lot of money,"anger,anticipation,joy,positive,surprise,trust",Neutral,0,Neutral,1.1956330388784409
121323,15,2,00:07:47,yeah we could make toni braxton money,"anger,anticipation,joy,positive,surprise,trust",Positive,1,Neutral,0.2412052359431982
121324,15,2,00:07:50,is that is that a lot,Neutral,Neutral,0,Neutral,0.24101543240249157
121325,15,2,00:07:52,its a lot and then nothing,Neutral,Neutral,0,Neutral,0.48487307503819466
121326,15,2,00:07:54,and then a record whose proceeds go directly to creditors,Neutral,Neutral,0,Neutral,0.060120102716609836
121327,15,2,00:08:05,put me in coach,trust,Neutral,0,Neutral,0.09289360605180264
121328,15,2,00:08:08,im ready to play,anticipation,Neutral,0,Positive,0.14674585545435548
121329,15,2,00:08:10,today,Neutral,Neutral,0,Neutral,0.10361046297475696
121330,15,2,00:08:12,put me in coach,trust,Neutral,0,Neutral,0.09289360605180264
121331,15,2,00:08:14,im ready to play,anticipation,Neutral,0,Positive,0.14674585545435548
121332,15,2,00:08:17,today,Neutral,Neutral,0,Neutral,0.10361046297475696
121333,15,2,00:08:18,look at me,Neutral,Neutral,0,Neutral,0.20666588097810745
121334,15,2,00:08:20,i can be,Neutral,Neutral,0,Neutral,0.07752964156679809
121335,15,2,00:08:22,centerfield,Neutral,Neutral,0,Neutral,0.13436037115752697
121336,15,2,00:08:26,well i spent some time in the mudville nine,"anticipation,negative",Neutral,0,Positive,0.07143720868043602
121337,15,2,00:08:29,watching it from the bench,Neutral,Neutral,0,Neutral,0.08783257217146456
121338,15,2,00:08:32,you know i took some lps,Neutral,Neutral,0,Neutral,0.06630720454268157
121339,15,2,00:08:34,when the mighty casey struck out,"anger,fear,joy,positive,trust",Negative,-1,Positive,0.09380248957313597
121340,15,2,00:08:39,so say hey willie,Neutral,Neutral,0,Neutral,0.07036035531200469
121341,15,2,00:08:41,tell the cobb,Neutral,Neutral,0,Neutral,0.26691267266869545
121342,15,2,00:08:42,and joe dimaggio,Neutral,Neutral,0,Neutral,0.07942356751300395
121343,15,2,00:08:45,dont say it aint so,Neutral,Neutral,0,Neutral,0.2247285796329379
121344,15,2,00:08:47,you know the time is now,anticipation,Neutral,0,Neutral,0.2907609799876809
121345,15,2,00:08:58,frank where the hell is everybody,"anger,disgust,fear,negative,positive,sadness,trust",Negative,-4,Negative,59.420061111450195
121346,15,2,00:08:59,this was supposed to be our big opening night,Neutral,Positive,1,Neutral,0.061508454382419586
121347,15,2,00:09:01,ill tell you what the problem is,"anger,disgust,fear,negative,sadness",Negative,-2,Negative,1.3676575385034084
121348,15,2,00:09:03,every successful restaurant has a hook or a gimmick,"anticipation,joy,positive,trust",Positive,3,Positive,0.10059389751404524
121349,15,2,00:09:06,thats what were lacking,negative,Neutral,0,Negative,0.154557463247329
121350,15,2,00:09:07,no were not,Neutral,Negative,-2,Neutral,0.31292217317968607
121351,15,2,00:09:09,frank youre the hook thats right,"positive,trust",Neutral,0,Positive,1.201390940696001
121352,15,2,00:09:11,we just need to make you the face of the restaurant,Neutral,Neutral,0,Neutral,0.11833924800157547
121353,15,2,00:09:13,it may be the five loaves of garlic bread,Neutral,Neutral,0,Neutral,0.2364650135859847
121354,15,2,00:09:16,i ate this morning talking but i think thats a swell idea,Neutral,Neutral,0,Neutral,0.06152917630970478
121355,15,2,00:09:26,youll love the meal,"joy,positive",Positive,3,Positive,0.07927136030048132
121356,15,2,00:09:28,the fancy feel,"anticipation,joy,positive",Neutral,0,Positive,0.1646936172619462
121357,15,2,00:09:30,the showbiz stories while you eat your veal,"positive,sadness,trust",Neutral,0,Neutral,0.09952015243470669
121358,15,2,00:09:33,its family dining with a mobster feel,Neutral,Neutral,0,Negative,0.5005266051739454
121359,15,2,00:09:36,at frank sinatras restaurant,"positive,trust",Neutral,0,Neutral,0.0724530138541013
121360,15,2,00:09:39,junior,Neutral,Neutral,0,Neutral,0.12358427047729492
121361,15,2,00:09:40,the wine is red,Neutral,Neutral,0,Neutral,0.42313504964113235
121362,15,2,00:09:41,with lots of bread,Neutral,Neutral,0,Neutral,0.1077525201253593
121363,15,2,00:09:43,and portions bigger than a horses head,Neutral,Neutral,0,Neutral,0.1812248956412077
121364,15,2,00:09:46,youll burp up sausages tonight in bed,Neutral,Neutral,0,Neutral,0.132298085372895
121365,15,2,00:09:50,at frank sinatras restaurant,"positive,trust",Neutral,0,Neutral,0.0724530138541013
121366,15,2,00:09:54,heres a toast,"joy,positive",Neutral,0,Neutral,0.0644776679109782
121367,15,2,00:09:57,to our host,Neutral,Neutral,0,Neutral,0.07266304455697536
121368,15,2,00:10:00,the foods not great but,Neutral,Positive,3,Positive,0.33630975522100925
121369,15,2,00:10:03,drink enough and you wont know,anticipation,Neutral,0,Positive,0.18870410276576877
121370,15,2,00:10:06,the guests will swoon and frank will croon,"positive,trust",Neutral,0,Neutral,0.08055261569097638
121371,15,2,00:10:10,a beepbopdoobydop italian tune,Neutral,Neutral,0,Neutral,0.07379294256679714
121372,15,2,00:10:13,you dine like royalty,positive,Positive,2,Positive,0.3168039955198765
121373,15,2,00:10:15,at frank sinatras restaurant,"positive,trust",Neutral,0,Neutral,0.0724530138541013
121374,15,2,00:10:21,we got big plans to please our fans,Neutral,Positive,2,Positive,0.06582904607057571
121375,15,2,00:10:25,our cocktail waitress has enormous cans,Neutral,Neutral,0,Neutral,0.5398936104029417
121376,15,2,00:10:28,a mens room servant who will dry your hands,"negative,trust",Neutral,0,Neutral,0.23824151139706373
121377,15,2,00:10:31,at frank sinatras restaurant,"positive,trust",Neutral,0,Neutral,0.0724530138541013
121378,15,2,00:10:34,our pizza pies could win a prize,Neutral,Positive,4,Positive,0.09971889667212963
121379,15,2,00:10:38,the jukebox catalog is double size,Neutral,Neutral,0,Neutral,0.08054824429564178
121380,15,2,00:10:41,it plays both capitol and yes reprise,Neutral,Positive,1,Neutral,0.062080612406134605
121381,15,2,00:10:44,thats repreeze,Neutral,Neutral,0,Neutral,0.3928902093321085
121382,15,2,00:10:45,at frank sinatras restaurant,"positive,trust",Neutral,0,Neutral,0.0724530138541013
121383,15,2,00:10:48,gorgeous views,"joy,positive",Neutral,0,Positive,0.06568809621967375
121384,15,2,00:10:52,and topshelf booze,negative,Positive,2,Positive,0.09161958005279303
121385,15,2,00:10:55,yes we serve jews,"negative,trust",Positive,1,Neutral,20.915690064430237
121386,15,2,00:10:57, that was never an issue,Neutral,Neutral,0,Negative,0.11470966273918748
121387,15,2,00:11:01,so raise your glass,Neutral,Neutral,0,Neutral,0.06327390437945724
121388,15,2,00:11:03,youll have a gas,Neutral,Neutral,0,Neutral,1.0065027512609959
121389,15,2,00:11:05,but seatings limited so move your ass,"anger,negative,sadness",Negative,-5,Negative,91.75286889076233
